external_gene_name,chromosome_name,transcript_biotype,is_coding
Abr,11,protein_coding__protein_coding_CDS_not_defined__nonsense_mediated_decay__retained_intron,True
Trir,8,protein_coding,True
Gm15692,16,processed_pseudogene,False
Ucma,2,protein_coding_CDS_not_defined__protein_coding,True
Or8b12b,9,protein_coding,True
Gm37709,16,TEC,False
Rps19-ps12,16,processed_pseudogene,False
1700066C05Rik,16,lncRNA,False
Gm23083,16,snoRNA,False
Sh3rf1,8,protein_coding__protein_coding_CDS_not_defined,True
Gm54833,16,snRNA,False
Gm49578,16,processed_pseudogene,False
Or8b12c,9,nonsense_mediated_decay__protein_coding,True
Gm19867,16,processed_pseudogene,False
Fkbp1a-ps3,16,processed_pseudogene,False
Ncam2,16,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Gm24764,9,snRNA,False
Gm47005,9,unprocessed_pseudogene,False
Or8b9,9,protein_coding,True
Tctn3,19,protein_coding__retained_intron,True
Gm43654,3,TEC,False
Gnai2,9,protein_coding__retained_intron,True
Gm43653,3,lncRNA,False
Gm35585,3,lncRNA,False
Gm43652,3,TEC,False
Fam241a,3,protein_coding,True
Gm55247,1,miRNA,False
Gm37444,1,TEC,False
Gm9947,1,lncRNA,False
Gm35667,3,lncRNA,False
A530032D15Rik,1,protein_coding,True
n-R5s12,X,rRNA,False
Gm15945,15,lncRNA,False
Nsa2-ps2,X,processed_pseudogene,False
Pcdh10,3,protein_coding__protein_coding_CDS_not_defined,True
Cox6c,15,nonsense_mediated_decay__protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm14997,X,processed_pseudogene,False
Gm4917,X,processed_pseudogene,False
Btf3-ps3,X,processed_pseudogene,False
Gm14994,X,processed_pseudogene,False
Gm14999,X,processed_pseudogene,False
Gm14998,X,processed_pseudogene,False
Gm14993,X,processed_pseudogene,False
Gm14992,X,processed_pseudogene,False
Gm14996,X,processed_pseudogene,False
Syp,X,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Mrps2,2,protein_coding__protein_coding_CDS_not_defined,True
Atxn7l1os1,12,lncRNA,False
Atxn7l1os2,12,lncRNA,False
Efcab10,12,protein_coding,True
Gm10553,1,lncRNA,False
Pycr2,1,protein_coding__retained_intron,True
Or8b8,9,protein_coding,True
Rgs22,15,protein_coding__retained_intron,True
1700001D01Rik,8,lncRNA,False
Gm13092,4,processed_pseudogene,False
Gm48626,13,lncRNA,False
Gm55126,4,snRNA,False
Akr1c18,13,protein_coding,True
Tspan3,9,protein_coding_CDS_not_defined__protein_coding__retained_intron,True
Gm10015,8,processed_pseudogene,False
Slc45a1,4,protein_coding__retained_intron,True
4933411G06Rik,10,lncRNA,False
Dnah11,12,nonsense_mediated_decay__protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm7432,8,processed_pseudogene,False
Cbr4,8,protein_coding__retained_intron,True
Itpr2,6,protein_coding__protein_coding_CDS_not_defined__retained_intron__nonsense_mediated_decay,True
4930594A02Rik,10,lncRNA,False
Gm47614,10,lncRNA,False
Gm40646,10,lncRNA,False
Gm23906,10,snoRNA,False
Gm47626,10,processed_pseudogene,False
Vgll2,10,protein_coding,True
Rpsa-ps9,2,processed_pseudogene,False
Gm54838,16,misc_RNA,False
Pla2g4b,2,retained_intron__protein_coding,True
7120432I05Rik,16,TEC,False
Gm10650,3,TEC,False
Gm55243,10,miRNA,False
Gm49555,16,TEC,False
1700027H10Rik,3,lncRNA,False
Gm49558,16,processed_pseudogene,False
Gm5676,16,processed_pseudogene,False
Atp2b1,10,protein_coding__retained_intron,True
Gm49559,16,TEC,False
Wwox,8,protein_coding__protein_coding_CDS_not_defined,True
Gm2136,3,TEC,False
Gm49560,16,lncRNA,False
Gm37345,3,TEC,False
Pgk1-ps1,16,processed_pseudogene,False
Gm37835,3,processed_pseudogene,False
Gm41480,16,lncRNA,False
Gm38166,3,TEC,False
Gm32340,3,processed_pseudogene,False
Rpl21-ps5,16,processed_pseudogene,False
Gm25796,3,snRNA,False
Gm49561,16,processed_pseudogene,False
Gm23337,3,snRNA,False
Gm41481,16,lncRNA,False
Gm26081,3,snoRNA,False
D030025E07Rik,3,lncRNA__retained_intron,False
Eef1ece2,16,protein_coding,True
Msc,1,protein_coding__retained_intron,True
Gm14703,X,lncRNA,False
Gm54738,15,misc_RNA,False
Gm18889,15,processed_pseudogene,False
Fbxo43,15,protein_coding__protein_coding_CDS_not_defined,True
Gm18843,3,processed_pseudogene,False
1700019F05Rik,5,lncRNA,False
Gm43656,3,processed_pseudogene,False
Dnase1l1,X,protein_coding__retained_intron,True
Gm43411,5,TEC,False
Gm22293,3,snoRNA,False
Gm49941,17,processed_pseudogene,False
Gm44574,5,lncRNA,False
Gm19721,9,TEC,False
Gm43824,3,lncRNA,False
Gm37412,1,TEC,False
1700016K05Rik,17,lncRNA,False
Gm6796,9,processed_pseudogene,False
Smt3h2-ps4,1,processed_pseudogene,False
Gm47471,17,lncRNA,False
4933424H11Rik,3,lncRNA,False
Lefty1,1,protein_coding__retained_intron,True
Gm4410,3,transcribed_processed_pseudogene,False
Or8b4,9,nonsense_mediated_decay__protein_coding__protein_coding_CDS_not_defined,True
Gm44667,7,TEC,False
Gm49939,17,processed_pseudogene,False
Gm44668,7,TEC,False
Cyp3a41a,5,protein_coding,True
Gm18961,17,processed_pseudogene,False
Fcrl5,3,protein_coding,True
Gm49943,17,processed_pseudogene,False
Ap2s1,7,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined__retained_intron,True
Gm49940,17,processed_pseudogene,False
Gm49942,17,TEC,False
Gm16079,4,lncRNA,False
Gm9984,17,lncRNA,False
Gm22979,15,snRNA,False
Mir5709,17,miRNA,False
Gm54965,17,misc_RNA,False
Gm36201,17,lncRNA,False
Rhpn1,15,protein_coding__retained_intron__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Or8c12-ps1,9,unprocessed_pseudogene,False
Lrrc30,17,protein_coding,True
Cibar1,4,protein_coding__protein_coding_CDS_not_defined__nonsense_mediated_decay__retained_intron,True
Olfr880-ps1,9,unprocessed_pseudogene,False
Or8b35,9,protein_coding,True
Gm40910,13,lncRNA,False
Rpl5-ps1,1,processed_pseudogene,False
Lama1,17,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm48629,13,lncRNA,False
Gm45701,9,unprocessed_pseudogene,False
Gm16038,1,unprocessed_pseudogene,False
Gm47925,13,lncRNA,False
Gm2123,13,processed_pseudogene,False
Peak1,9,protein_coding__retained_intron,True
4930529N20Rik,13,lncRNA,False
Ptpn4,1,protein_coding__nonsense_mediated_decay__retained_intron,True
Elovl7,13,protein_coding__nonsense_mediated_decay,True
Gm33926,7,lncRNA,False
Rab38,7,protein_coding,True
Gm2479,5,lncRNA,False
Or8c1-ps1,9,unprocessed_pseudogene,False
Pcx,19,protein_coding__protein_coding_CDS_not_defined,True
Gm55094,9,miRNA,False
Gm29322,9,lncRNA,False
Peak1os,9,lncRNA,False
Gm32376,13,processed_pseudogene,False
Or8b36,9,protein_coding,True
Gm30747,13,processed_pseudogene,False
Gm43626,5,processed_pseudogene,False
Gm8990,13,processed_pseudogene,False
Gm37842,9,TEC,False
Gm36940,9,TEC,False
Gm2822,13,lncRNA,False
Cyp3a44,5,protein_coding,True
Or8b37,9,protein_coding,True
1700011B04Rik,13,lncRNA__retained_intron,False
Or8b38,9,protein_coding,True
Gm15661,7,processed_pseudogene,False
Or8p1-ps1,9,unprocessed_pseudogene,False
Rps13-ps2,7,processed_pseudogene,False
Or8b39,9,protein_coding,True
Gm16116,8,lncRNA,False
Gm8183,7,processed_pseudogene,False
Gm6240,7,processed_pseudogene,False
Gm16117,8,lncRNA,False
Gm45144,7,lncRNA,False
Gm16118,8,lncRNA,False
Dchs1,7,protein_coding__nonsense_mediated_decay__retained_intron,True
Or8b101,9,protein_coding,True
Gm55248,8,rRNA,False
Gbgt1,2,protein_coding_CDS_not_defined__protein_coding,True
4930488N15Rik,8,lncRNA,False
Gm23677,8,snRNA,False
Maf,8,protein_coding,True
Or8b40,9,protein_coding,True
1700019C18Rik,13,lncRNA,False
Usp46,5,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Gm48694,13,lncRNA,False
Gm15655,8,lncRNA,False
Gm45733,8,lncRNA,False
Gm22674,13,snoRNA,False
Gm48703,13,lncRNA,False
4930422C21Rik,8,lncRNA,False
Snap91,9,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm48761,10,TEC,False
Akr1c13,13,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
1700018P08Rik,8,lncRNA,False
Gm34574,10,lncRNA,False
Gm5357,8,processed_pseudogene,False
Dynlrb2,8,protein_coding,True
Gm48884,10,lncRNA,False
Gm10134,2,lncRNA,False
Cdyl2,8,protein_coding,True
Sptbn5,2,protein_coding,True
Gm9387,3,processed_pseudogene,False
Gm28543,3,lncRNA,False
Pabpc4l,3,protein_coding,True
Plac1,X,protein_coding,True
Slco4a1,2,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Gm10620,8,pseudogene,False
Slc1a5,7,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm37445,3,processed_pseudogene,False
Mir6379,3,miRNA,False
Gm10356,3,processed_pseudogene,False
Cmc2,8,retained_intron__protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Tnc,4,protein_coding,True
Ank3,10,protein_coding_CDS_not_defined__protein_coding__retained_intron__nonsense_mediated_decay,True
Gm49792,17,processed_pseudogene,False
Gm5274,3,processed_pseudogene,False
Mir7091,X,miRNA,False
Gm14846,X,processed_pseudogene,False
Gm10232,17,processed_pseudogene,False
Gm16569,17,unprocessed_pseudogene,False
Prickle3,X,protein_coding__retained_intron,True
Gm23891,3,snoRNA,False
H3c14,3,protein_coding,True
Gm5479,17,processed_pseudogene,False
Gm48704,13,lncRNA,False
Gm25909,17,snoRNA,False
Gm5679,17,processed_pseudogene,False
Gm48707,13,lncRNA,False
Gm4829,17,processed_pseudogene,False
Polr2k,15,protein_coding,True
Scaf8,17,protein_coding_CDS_not_defined__protein_coding,True
Akr1c19,13,protein_coding,True
Rpl23a-ps5,3,processed_pseudogene,False
Gm10730,3,TEC,False
Gm20627,3,lncRNA__retained_intron,False
Gm2229,3,processed_pseudogene,False
Orai1,5,protein_coding__protein_coding_CDS_not_defined,True
Gm7977,3,processed_pseudogene,False
Kat6a,8,protein_coding__protein_coding_CDS_not_defined,True
H4c14,3,protein_coding,True
Gm37295,3,TEC,False
Etv3,3,protein_coding__retained_intron,True
Mafa,15,protein_coding,True
Zc3h3,15,protein_coding__protein_coding_CDS_not_defined,True
Marcksl1-ps4,13,processed_pseudogene,False
Usp46os1,5,lncRNA,False
Gm19089,5,unprocessed_pseudogene,False
Tspan17,13,protein_coding__retained_intron,True
Usp46os2,5,retained_intron__lncRNA,False
Gm47506,12,unprocessed_pseudogene,False
Gm43417,5,TEC,False
Gm43415,5,TEC,False
Pygl,12,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm43416,5,TEC,False
Gm15645,7,processed_transcript__transcribed_processed_pseudogene,False
Snora26,5,snoRNA,False
A330058E17Rik,5,TEC,False
Cyp3a11,5,protein_coding__retained_intron,True
Fkrp,7,protein_coding__retained_intron,True
Gm49798,17,processed_pseudogene,False
Gm38227,3,TEC,False
Gm20628,3,lncRNA,False
1700018B24Rik,3,lncRNA,False
Arhgap28,17,protein_coding__nonsense_mediated_decay,True
Plp2,X,protein_coding__retained_intron,True
Gm37190,3,lncRNA,False
Gm3851,1,processed_pseudogene,False
Gm37745,1,TEC,False
Etv3l,3,protein_coding,True
Gm29657,1,processed_pseudogene,False
Gm8338,1,processed_pseudogene,False
Mrpl17,7,protein_coding__nonsense_mediated_decay,True
Gm29658,1,processed_pseudogene,False
Gm3551,1,processed_pseudogene,False
Gm28209,1,lncRNA,False
Gm23747,15,snoRNA,False
Tmem177,1,protein_coding,True
Gm23511,3,snRNA,False
Spag1,15,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
H3c13,3,protein_coding,True
Magix,X,protein_coding_CDS_not_defined__protein_coding,True
Gm25167,3,snoRNA,False
Camk2n2,16,protein_coding,True
Trpa1,1,protein_coding,True
Gm31415,3,lncRNA,False
Gm37819,3,TEC,False
Ehd4,2,protein_coding__protein_coding_CDS_not_defined,True
Gm55000,3,miRNA,False
Gm42743,3,lncRNA,False
Gm42431,5,processed_pseudogene,False
Gm37684,3,processed_pseudogene,False
Gm43624,5,unprocessed_pseudogene,False
H2bc18,3,protein_coding,True
Ece2,16,protein_coding__retained_intron,True
Rasl11b,5,protein_coding__retained_intron,True
Gm20557,3,lncRNA,False
Gvin-ps1,7,TEC,False
Gvin-ps1,7,unprocessed_pseudogene,False
Gm45684,7,TEC,False
Gm5846,3,processed_pseudogene,False
2310022A10Rik,7,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Gm22480,3,snoRNA,False
Gm37424,3,processed_pseudogene,False
Gm38261,3,processed_pseudogene,False
Gm38088,3,processed_pseudogene,False
Gm2328,3,processed_pseudogene,False
Gm29741,3,processed_pseudogene,False
Gm23096,3,snRNA,False
Gm43115,5,processed_pseudogene,False
Pitx2,3,protein_coding__retained_intron,True
Morn3,5,nonsense_mediated_decay__protein_coding,True
F730035M05Rik,12,lncRNA,False
Gm6079,X,processed_pseudogene,False
Gm14644,X,processed_pseudogene,False
Gm22550,X,snRNA,False
Gm16428,X,unprocessed_pseudogene,False
Gm49602,12,lncRNA,False
Gm7916,X,unprocessed_pseudogene,False
Gm14598,X,unprocessed_pseudogene,False
Gm6591,X,unprocessed_pseudogene,False
Polr1f,12,protein_coding_CDS_not_defined__protein_coding__retained_intron,True
Gm14596,X,unprocessed_pseudogene,False
Gm14594,X,unprocessed_pseudogene,False
Gm14590,X,unprocessed_pseudogene,False
Ntsr1,2,protein_coding,True
Gm16431,X,unprocessed_pseudogene,False
Gm7950,X,unprocessed_pseudogene,False
Gm7958,X,unprocessed_pseudogene,False
Gm7974,X,unprocessed_pseudogene,False
Gm23529,12,snoRNA,False
Gm9368,12,processed_pseudogene,False
Tafazzin,X,protein_coding_CDS_not_defined__protein_coding__retained_intron__nonsense_mediated_decay,True
Gm9370,12,processed_pseudogene,False
Gm40383,12,lncRNA,False
Mcm10,2,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Ferd3l,12,protein_coding,True
Twist1,12,protein_coding,True
Gm43412,5,TEC,False
Sp4,12,protein_coding,True
Gm6444,5,processed_pseudogene,False
Glmn,5,protein_coding__retained_intron__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Gm26345,1,snoRNA,False
Gm10566,1,processed_pseudogene,False
Kcnb2,1,protein_coding,True
Gm16250,13,processed_pseudogene,False
Gm29431,13,lncRNA,False
Gm45555,8,TEC,False
Gm25577,12,snRNA,False
5330429C05Rik,13,lncRNA,False
Gm10043,8,processed_pseudogene,False
D230030E09Rik,12,lncRNA,False
Cenpn,8,retained_intron__protein_coding,True
Akr1c12,13,protein_coding,True
Gm9267,12,processed_pseudogene,False
Gm38116,1,TEC,False
Gm23754,15,snRNA,False
Gm18441,12,processed_pseudogene,False
Gm41293,15,lncRNA,False
Gm37138,1,TEC,False
Gm54737,12,misc_RNA,False
Gm25227,1,snoRNA,False
Rnf19a,15,protein_coding__retained_intron,True
Gm29689,12,processed_pseudogene,False
Gm27195,3,lncRNA,False
Tmem63a,1,protein_coding__nonsense_mediated_decay__retained_intron,True
Gm6171,12,processed_pseudogene,False
Pcdh18,3,protein_coding__protein_coding_CDS_not_defined,True
Sp8,12,protein_coding,True
Krtap4-7,11,protein_coding,True
Gm12341,11,processed_pseudogene,False
Gm11555,11,protein_coding,True
Abcb5,12,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Rpl36-ps2,11,processed_pseudogene,False
Gm11563,11,protein_coding,True
Gm14182,11,unprocessed_pseudogene,False
Gvin2,7,protein_coding__protein_coding_CDS_not_defined,True
Bhlha9,11,protein_coding,True
Krtap4-6,11,protein_coding,True
Gm11557,11,processed_pseudogene,False
4930526F13Rik,13,lncRNA,False
Trarg1,11,protein_coding,True
Depdc1b,13,protein_coding__retained_intron__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Gm20663,7,lncRNA,False
Gvin-ps2,7,processed_pseudogene,False
4930415H17Rik,11,unprocessed_pseudogene,False
Gm27228,7,processed_pseudogene,False
Entpd1,19,protein_coding_CDS_not_defined__protein_coding__nonsense_mediated_decay,True
Gm14190,11,protein_coding,True
Gm52959,11,unprocessed_pseudogene,False
Gvin-ps3,7,unprocessed_pseudogene,False
Gm52961,11,unprocessed_pseudogene,False
Gm27149,7,unprocessed_pseudogene,False
Gm52962,11,unprocessed_pseudogene,False
Gm8982,7,processed_pseudogene,False
Gm14186,11,unprocessed_pseudogene,False
Gm14193,11,processed_pseudogene,False
Gm14180,11,protein_coding,True
Gm52963,11,unprocessed_pseudogene,False
Gm14188,11,processed_pseudogene,False
Gvin1,7,protein_coding,True
Gosr1,11,protein_coding__protein_coding_CDS_not_defined,True
Gm43697,3,TEC,False
Gm37550,3,processed_pseudogene,False
Gvin-ps4,7,unprocessed_pseudogene,False
Gm27150,7,processed_pseudogene,False
Slc7a11,3,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Mir8097,15,miRNA,False
Gvin-ps5,7,unprocessed_pseudogene,False
Gm9501,15,processed_pseudogene,False
Rpl7a-ps3,15,processed_pseudogene,False
Gvin-ps6,7,unprocessed_pseudogene,False
Gm22372,7,snoRNA,False
Gm33936,15,lncRNA__retained_intron,False
Tnpo2,8,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gvin3,7,unprocessed_pseudogene,False
Or2ag12,7,protein_coding,True
Gm18921,12,processed_pseudogene,False
Gm34150,15,lncRNA,False
Or2ag1b,7,protein_coding,True
Gm34093,15,lncRNA,False
Itgb8,12,protein_coding__retained_intron,True
Gm49224,15,lncRNA,False
Ankrd46,15,retained_intron__protein_coding__protein_coding_CDS_not_defined,True
Gm44857,7,processed_pseudogene,False
Or2ag13,7,protein_coding,True
Gm11595,11,protein_coding,True
Or2ag14-ps1,7,unprocessed_pseudogene,False
Krtap4-8,11,protein_coding,True
Krtap4-9,11,protein_coding,True
Gm11596,11,protein_coding,True
Tmem135,7,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm11569,11,protein_coding,True
Gm11554,11,protein_coding,True
Mrgbp,2,protein_coding__retained_intron,True
Srebf1,11,protein_coding__protein_coding_CDS_not_defined,True
Gm49246,15,TEC,False
Cntn1,15,retained_intron__protein_coding,True
Gm16027,19,processed_pseudogene,False
Gm8783,19,processed_pseudogene,False
Gm50132,19,lncRNA,False
Rps6ka5,12,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Cc2d2b,19,protein_coding__protein_coding_CDS_not_defined,True
Gm47951,13,processed_pseudogene,False
Cdyl,13,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Ccnj,19,protein_coding,True
Gm37854,3,lncRNA,False
Ogfr,2,protein_coding__retained_intron,True
Gm37826,3,processed_pseudogene,False
Gm37692,3,processed_pseudogene,False
Gm2345,3,processed_pseudogene,False
2210411M09Rik,1,lncRNA,False
Gm37498,3,TEC,False
5830415G21Rik,3,TEC,False
Gm36961,1,unprocessed_pseudogene,False
Gm38237,3,processed_pseudogene,False
Gm37199,3,TEC,False
Cfap221,1,protein_coding,True
Gm37461,3,TEC,False
Gm46578,17,processed_pseudogene,False
Enpep,3,protein_coding__nonsense_mediated_decay__retained_intron,True
Gm17097,17,processed_pseudogene,False
Gm49797,17,lncRNA,False
Gm49944,17,lncRNA,False
Gm49945,17,lncRNA,False
Gm34035,17,lncRNA,False
Gm6475,17,processed_pseudogene,False
E030044B06Rik,19,lncRNA,False
Gm36252,17,lncRNA,False
Tmem200c,17,protein_coding,True
Gm38593,17,lncRNA,False
Mir8092,19,miRNA,False
Gm49949,17,TEC,False
Atl3,19,protein_coding__retained_intron__nonsense_mediated_decay,True
